chain,kind,block,ts,tx,sender,receiver,token,amount,to_chain_id,wid
arbitrum,withdraw_submit,493669134,1786513419000,0x160bd6f66950d3874c66e84cc384552cbf4c6feb00c8e31d4ad70cf4fc17f1e1,,0x3789e0c1c94457fe2c7815025b54af66a3e74c60,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1456369,,204463059245203456
arbitrum,deposit,493669157,1786513424000,0x27685ab1076b7a50c5840120c2a333197bffd8f9942da6c9fa9b49f02ac90f30,0xf5b0157404f9147b737a6b65bcd10b3f37168d3b,0xf5b0157404f9147b737a6b65bcd10b3f37168d3b,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,999900000,2184,
arbitrum,withdraw_submit,493670322,1786513718000,0xee94099bd9d2dc6e937b3e253e508218ad0644e233834aee68de67188b699a61,,0x05cd4623c48553a3070061f557bc38a1d00f716c,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,149000000,,204479929893519360
arbitrum,deposit,493670704,1786513814000,0x0dbaa1a9a45eb64ce3a47255add8cf2be3e4f30312a5da15d93911a971ad15c7,0xe3b7ea88e4124d0d0e5257cd2ebbe905e76c239c,0xe3b7ea88e4124d0d0e5257cd2ebbe905e76c239c,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,5000000,2184,
arbitrum,withdraw_final,493670880,1786514158000,0x9e4cde65b9766f8eb4f580402576ab89392a954a169374dc1ae5e258b285986b,,,,,,204561611573166080
arbitrum,withdraw_final,493672479,1786514566000,0xa9d881456521478b19113124f1d381f57bef3a3a375cd710f33c1553d76ea858,,,,,,204586049945468928
arbitrum,deposit,493675114,1786514933000,0xe6267568f6a62ccf998b8b20edcfdaace18f77967011d0a200cbb8142cd1c05f,0x2e8bd20de6532c11f3640f146f68ff70fabad6ae,0x2e8bd20de6532c11f3640f146f68ff70fabad6ae,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,199900000,2184,
arbitrum,withdraw_submit,493675769,1786515098000,0x673c611f065a243134ef55ff6a55c52462e453f0ce1c40b2c9e5c9aad4e3e90a,,0x295a6ce9df197a97f0c877212794ef836a215982,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,96177756,,204561611573166080
arbitrum,withdraw_submit,493677427,1786515518000,0xe35950da071ddf3e3f72b533af49937de160185ea0747126c7b8a640ca404cf7,,0x05cd4623c48553a3070061f557bc38a1d00f716c,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,28000000,,204586049945468928
arbitrum,deposit,493678263,1786515728000,0xa412aa81904bf14dcba566d226bcd5c3f7c87fd5511f0615643d2619b126f993,0xf94ec925c42ae833f9eb61868ec29947e19a0046,0xf94ec925c42ae833f9eb61868ec29947e19a0046,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,68000000,2184,
arbitrum,deposit,493680778,1786516365000,0xc4a1716dee9949d7ecb297b573b6f697acc6e9bbd1dc9096efe30bdc6f27d17a,0x1abf413d62a5d39acfd86df58d99b973b4018806,0x1abf413d62a5d39acfd86df58d99b973b4018806,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10000000,2184,
arbitrum,deposit,493680902,1786516396000,0x6f45d1e74ab59aba3c28455a285998cc990916a83f35254f30688204a78ffd5b,0xfd41ac34a5388aead22f878d0cfba357da41d6e8,0xfd41ac34a5388aead22f878d0cfba357da41d6e8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,103100000,2184,
arbitrum,deposit,493682011,1786516675000,0x6e5f9b09bb658962e453e0fe10fa3082aae8f23a0490c2eee863cfdcbea8103f,0x5cac8d60692e0d1aab7086121aa586c9a7523e3f,0x5cac8d60692e0d1aab7086121aa586c9a7523e3f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,55044049,2184,
arbitrum,deposit,493683242,1786516985000,0x87621e4389fc5e974eaa8054b9e29353c740f80ef7ba7fe167136402600e1169,0x1abf413d62a5d39acfd86df58d99b973b4018806,0x1abf413d62a5d39acfd86df58d99b973b4018806,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,60000000,2184,
arbitrum,withdraw_final,493686186,1786518027000,0x2f862069e496c3fbe1bc5fa2c2b2f7c57719fc91144469df23bcd61ea08a0bd1,,,,,,204813666019704832
arbitrum,deposit,493689030,1786518443000,0x0e70ce3b3f8355ffb52fd7f642da164c3c248beec7b36802ac3bd37f292b6609,0xaab93111cc4aca32ad95520dcf4f42320c8790d7,0xaab93111cc4aca32ad95520dcf4f42320c8790d7,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,67977489,2184,
arbitrum,withdraw_final,493690125,1786519019000,0x02720706068c66c9f10ebb046fbc33e8f140d013e517a8c40f47844cb944377e,,,,,,204878296708546560
arbitrum,withdraw_submit,493691000,1786518938000,0xd31f80c96fce59b9e0905bf90fffc1a925580bd2bd7a916a15e1f0832fa1010b,,0x6a6526bf0e192696ff0290b116b1b2064056b4d9,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,59000000,,204813666019704832
arbitrum,deposit,493693777,1786519638000,0x90286a03ee32d0e8560f8a1c216b0d627dd755cffa7e954e6a2ac36fedee9bd1,0xdddda6f358eaceb800c82d41ccc53676b5cc6f6c,0xdddda6f358eaceb800c82d41ccc53676b5cc6f6c,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,114040000,2184,
arbitrum,deposit,493694139,1786519730000,0x9334eb645f1b1c57ddbb09a8e59a68629774524aee1f4946b5d65fb6f2c8aef3,0x59498862c977b22e0dcafc2bee8558b7f6fd981c,0x59498862c977b22e0dcafc2bee8558b7f6fd981c,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10000000,2184,
arbitrum,withdraw_submit,493695048,1786519958000,0x0e92b1046977862d353e3e40912a73d10eb29353bf6686f0da88b1d488bb43f8,,0xf94ec925c42ae833f9eb61868ec29947e19a0046,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,59000000,,204878296708546560
arbitrum,deposit,493696065,1786520214000,0x333e8c7cdd1aa23d103d38ca5041a613f96c3e1c1c56b847c98ecaf9b0b45641,0xfbc6809144a37ab60f221505ddf91c4dbd376b7a,0xfbc6809144a37ab60f221505ddf91c4dbd376b7a,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,299884372,2184,
arbitrum,deposit,493698323,1786520781000,0xac884f7b66f399fb99051592be27ad555527eea8acc5138fcba0e04fa3ccb3c9,0xbee87eba9dab6ba3cc2cd2158f5f55bc7c8b275f,0xbee87eba9dab6ba3cc2cd2158f5f55bc7c8b275f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,95000000,2184,
arbitrum,deposit,493700641,1786521366000,0x11cd742b81e684f905d62b1596da9cf49ffb468bc9c7f6315c167fde7ea9ae53,0xe408eee5b9377c117d623a70f16dd38453b68455,0xe408eee5b9377c117d623a70f16dd38453b68455,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1500000000,2184,
arbitrum,deposit,493701832,1786521666000,0xa10ca57894350b2341ce0bac407e47503d093bcb81f274cd87d06c4b84f9230f,0x0a828b08f9a5f3cd7e46a19fcf20967aaf796690,0x0a828b08f9a5f3cd7e46a19fcf20967aaf796690,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,20279590,2184,
arbitrum,deposit,493702932,1786521942000,0xc352f4ae241c47db1a4694a80e5f7adee04a31b0eb0b149636c5085b91f6a7de,0x5d3b45dbbe95c75a58cf93d2b3804d2fdef5c3bf,0x5d3b45dbbe95c75a58cf93d2b3804d2fdef5c3bf,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1000000000,2184,
arbitrum,deposit,493706912,1786522940000,0xc55c9caf6cdd6e03d5a7a38567c215d74f89d200fe9b36f8a5475b229c3399d4,0xbb48553d0c9470eb429ba35acd350c4c242ee902,0xbb48553d0c9470eb429ba35acd350c4c242ee902,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,2000000,2184,
arbitrum,withdraw_final,493707056,1786523276000,0x6e76ea28372cbf837fe6b072c736ea3a65aa1b824dbe72e781d1bfe7fee2644b,,,,,,205149489516773376
arbitrum,withdraw_submit,493712003,1786524218000,0xa0243b683de0ac4fb9d7879faf69ec4e4c32779672a7b862e8d304ddf9fd6f9b,,0xbb48553d0c9470eb429ba35acd350c4c242ee902,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1000000,,205149489516773376
arbitrum,deposit,493712470,1786524336000,0x9825d32e037e00b3dfbb173079acde275dcd27c5ed299a75fa9532080e4cb6f1,0xf82566c9a41425f59b88d39899df16fdf21b6fc0,0xf82566c9a41425f59b88d39899df16fdf21b6fc0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,25000000,2184,
arbitrum,deposit,493713195,1786524518000,0x27ee81cbcddd9ab061e32c260097f154bdcc383b99dd0eda44a219da08cb4636,0x3777b5e94059adde594073b0c5177ea082fb1941,0x3777b5e94059adde594073b0c5177ea082fb1941,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,521000000,2184,
arbitrum,deposit,493713368,1786524560000,0x6f72f8dd99a56447e4df99def65e62ea3cb9a1eece443b88e96a929532fb9772,0x740dabb40c554ed7bf88fd6125108bd2b136fe2b,0x740dabb40c554ed7bf88fd6125108bd2b136fe2b,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,38166523,2184,
arbitrum,deposit,493714138,1786524754000,0xe71c9c5eaa2c7e3f908b7b02b0f7513a127c4b05b8de487f5e47c0b7971c31f8,0xf82566c9a41425f59b88d39899df16fdf21b6fc0,0xf82566c9a41425f59b88d39899df16fdf21b6fc0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,35945529,2184,
arbitrum,deposit,493714289,1786524792000,0xc7811ee2c20befcc7bbdbeb9dd962afdd240c590dc508cb989d5ece74a1e06a8,0x05a5afc4d5a890bde3a61506dc3085b83f78dc05,0x05a5afc4d5a890bde3a61506dc3085b83f78dc05,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,420100000,2184,
arbitrum,deposit,493718921,1786525954000,0x90775c721c5be42af400be3778db9fe932e0cfef56fdb3a361f1bfb72fe60bfe,0xc42ca8f6c802b78dc9db92c48fa92c78340ab3d7,0xc42ca8f6c802b78dc9db92c48fa92c78340ab3d7,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,36214159,2184,
arbitrum,deposit,493720611,1786526379000,0xe65dcc127339b7922949beaee5d610b73708a5635953d852de13a9dbb4bb5fed,0x6075d2fd9809d2e22cc70068b0655c807ef35eb4,0x6075d2fd9809d2e22cc70068b0655c807ef35eb4,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,110000000,2184,
arbitrum,deposit,493725417,1786527582000,0xda9b1822d52a366d3ac383ad5eddca7c4098b960d4388ad0c5606adeda078092,0xec82fa0b5956f0fe2c4ab4dd12b4514127787350,0xec82fa0b5956f0fe2c4ab4dd12b4514127787350,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,50000000,2184,
arbitrum,deposit,493728437,1786528337000,0xed446b396acdec0b046e8157b8387c7baa8e55ae0177212d675910ef6ad7adca,0x1b9826b1fe5397c0cb5455fbb8d7aa2d4e4b282e,0x1b9826b1fe5397c0cb5455fbb8d7aa2d4e4b282e,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,50199665,2184,
arbitrum,deposit,493730527,1786528864000,0x0f0e856b0cb073d652d9675739db07f7efe61dce56948315546be24a72e6dc6d,0x2db639644994e74f59e5afc32fd3cb105f215f9b,0x2db639644994e74f59e5afc32fd3cb105f215f9b,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,38319380,2184,
arbitrum,deposit,493732272,1786529304000,0x259d17c6ff608160320ef5b7a10a1838185037bd52afa3aed830dfba4d9db569,0x17aa406244a09165912cd343a349070474403bbf,0x17aa406244a09165912cd343a349070474403bbf,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,48990603,2184,
arbitrum,deposit,493735348,1786530081000,0x5bbcadfdb6a4b993e934de8e244255bc6e82b9fd20c508dea24ab5023fba74bc,0x3256074c1319d249350b02451b9068a4a211e36d,0x3256074c1319d249350b02451b9068a4a211e36d,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10170000,2184,
arbitrum,withdraw_final,493735979,1786530540000,0xa6cd997238dd5cdad066d6ae30773b0ee92cc36d2501c72d78f17db753d244e4,,,,,,205633111428431872
arbitrum,deposit,493739659,1786531172000,0xf0dc39bf3fb5094548249fd0aa3721e4c60c1e146b6d0a5b73a20fc3a26d0d56,0x7d4a3298bda95f8a9228257bc24e1d80c8afcca8,0x7d4a3298bda95f8a9228257bc24e1d80c8afcca8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,129944805,2184,
arbitrum,withdraw_submit,493740867,1786531479000,0xb896b2df16ceb04b2dcf8838527b91a2c494a51be7b384eb2ea06850edb19408,,0xf5b0157404f9147b737a6b65bcd10b3f37168d3b,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,998900000,,205633111428431872
arbitrum,deposit,493742036,1786531775000,0xecec385ba3f7846869415bd0595d96ef005271d8ced085204dec53d5c0eafaa1,0x375b7f401f39cc4df8e28649d8abb8d4355d4cd8,0x375b7f401f39cc4df8e28649d8abb8d4355d4cd8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,998900000,2184,
arbitrum,deposit,493749571,1786533678000,0x11d8839c362f0f22cd05bc11b79e539703627b58259c4ed07b3a80fee076b394,0xcc286b73569dd011f47c4d8909bf1c1fa44d6124,0xcc286b73569dd011f47c4d8909bf1c1fa44d6124,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,999850000,2184,
arbitrum,withdraw_final,493753969,1786535086000,0x5489819e11cc33fe767cc39e072ac9c639ab2f583eccc03d23f8171c6395f0c1,,,,,,205924000960872448
arbitrum,withdraw_final,493755668,1786535512000,0x91a690471b1c23f19e66efc44d8ef40ec51a3212120f6c51ab665145e240f63c,,,,,,205949178063355904
arbitrum,deposit,493757371,1786535638000,0x7e6ab820b1663d972c4f1f1924cd94aa40e64c817f1967810d5840b10dd603c9,0xc457ff8d72166a851aebc8824c4ddf517a55f336,0xc457ff8d72166a851aebc8824c4ddf517a55f336,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,500000000,2184,
arbitrum,withdraw_submit,493758965,1786536038000,0x2c4c7fa441b31c1ece8c7ae1c92ce17712e3561cea90058bdb42cf1ffbbe2e00,,0x21e08c04f29febce461be04789c1ee44d0e15da8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,299000000,,205924000960872448
arbitrum,deposit,493759441,1786536156000,0x851ca807b48bbc44cb37cfa477e929a69774b3b1366ac84d9098622db54436a3,0xcc96a7bbd80d0f33c8eaa8a02a96d180524ae234,0xcc96a7bbd80d0f33c8eaa8a02a96d180524ae234,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,2000000000,2184,
arbitrum,withdraw_submit,493760641,1786536458000,0x8eb36bdef0decf7d69b663b9614a4771e0568eb9697c7437a4e368aacd1d77f4,,0xf1fad7bf5fffec6c2437ca2463bfe1f56430fad1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,27613085,,205949178063355904
arbitrum,deposit,493762412,1786536901000,0x7cf10644533d4afdb976907a265cd7124cf460423f620152761c01fe775ea102,0xfbc6809144a37ab60f221505ddf91c4dbd376b7a,0xfbc6809144a37ab60f221505ddf91c4dbd376b7a,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,298849675,2184,
arbitrum,deposit,493764020,1786537303000,0xb7826244c8fe8fc86425d4faf9e8e2f4be21d168cdb3a85e4f008f1136aeaf3f,0x7c46171d19f318203ed419d1bed4b5d33505997e,0x7c46171d19f318203ed419d1bed4b5d33505997e,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,46482785,2184,
arbitrum,withdraw_final,493767399,1786538449000,0x85baaf0d70f595db20cf37213ddd27ab27a530f890fa4db15d3fcc2d9efdb97f,,,,,,206145732971855882
arbitrum,deposit,493768517,1786538428000,0x2bd977dc380b3320e1ba3a4959b1b7e538827d9dedb6323e4480a95660c7b6bf,0x0e4c73233cf31fa95578688986506a3c5cde6280,0x0e4c73233cf31fa95578688986506a3c5cde6280,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10035385,2184,
arbitrum,deposit,493769351,1786538637000,0x73e08865c90b624b537ce619380a78b721fc132a0f23ff119a336b1ce631726b,0x7284e798c2c497f1de43a733b0543432e79ec842,0x7284e798c2c497f1de43a733b0543432e79ec842,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,423654074,2184,
arbitrum,deposit,493769961,1786538789000,0x793e4927be28bbd9cf41608d54849f7bd33ac50a6aba5034e405019b1d5cf1a6,0xb66fbf2b12d3645dddba4cf8ab6f91917d3ea49e,0xb66fbf2b12d3645dddba4cf8ab6f91917d3ea49e,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,810742031,2184,
arbitrum,deposit,493771407,1786539150000,0xe01f3c4d2646e6976c10204042b94037a67847e5b541d45b5dbfe883d0139526,0x6fbe628b638bafe57b2f944f2fe4f7587ddf7446,0x6fbe628b638bafe57b2f944f2fe4f7587ddf7446,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10000000,2184,
arbitrum,deposit,493771698,1786539223000,0x8fbd80d4bd07cc467cbfd3e36ffcd58d02f95815e9b8075f8711d4020d2e90db,0x6fbe628b638bafe57b2f944f2fe4f7587ddf7446,0x6fbe628b638bafe57b2f944f2fe4f7587ddf7446,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,90000000,2184,
arbitrum,withdraw_submit,493772398,1786539399000,0xfe69b78014614dba229a7c5066b6da2047f82311f6e5c13cd634a027a5a1b07d,,0xb8d919ace1c27283a09792413f9288130113a237,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,400000000,,206145732971855882
arbitrum,deposit,493777339,1786540636000,0x3c8dbe8f20472a720448b73c9c1af79798bd8fbec2dec7d11dab466bb3267717,0x6a2c04419462c3d0d0fe9e163092ae3e11d3c022,0x6a2c04419462c3d0d0fe9e163092ae3e11d3c022,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,7284979,2184,
arbitrum,deposit,493779357,1786541140000,0x42db46e3aad88c427b3f2d5a1f40b979e891a313c4117ca85e4db92429e8ab6b,0x8434179bdb3cd3851a11d17a669d13e2d16e8c99,0x8434179bdb3cd3851a11d17a669d13e2d16e8c99,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,50092300,2184,
arbitrum,deposit,493782304,1786541876000,0x9ac16f2c3c82da3ff308b5a6b1267d576d8828d0ee56a74e7439b6492663850b,0x0bb7a0194d4bd767ea78aa5b6c0ba1ca1dd7fff0,0x0bb7a0194d4bd767ea78aa5b6c0ba1ca1dd7fff0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,50000000,2184,
arbitrum,deposit,493783831,1786542258000,0xe0530053c49038b51f98b3994ae20e12d3b320a674667982aaaccd6dd8f7b892,0xd5cd3abec638f5718130d1403ff0fde32e9ae9a9,0xd5cd3abec638f5718130d1403ff0fde32e9ae9a9,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,19920840,2184,
arbitrum,withdraw_final,493789795,1786544048000,0x3ac983772cdeabd77f8db5436f93f00550c230f001d98ec334f5a32889ec2fda,,,,,,206542278683000832
arbitrum,deposit,493792940,1786544533000,0xea316615c3b65f319b5f4864fbee9a48f2bb73b4bafe5aa417a47019e5be9cbd,0xc9fd99aadf3c5b98adee3bde40e28c3981696e22,0xc9fd99aadf3c5b98adee3bde40e28c3981696e22,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,100000000,2184,
arbitrum,withdraw_submit,493794718,1786544978000,0xfbe2011f10d39ae49b6f38403a3e6921bc0c4944a83785f1cec9f3304c2d4a4e,,0x6fb7cc3e708d2c3d4bae734fc088e6ac06d944e0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,941695654,,206542278683000832
arbitrum,deposit,493798752,1786545986000,0x68d20d7c000e5603866abe6fb5d4795e354d6020c1bc23212b1a5b09e7308963,0x9a8e8d708d60394171c66fcf6e768e9e80fb3c76,0x9a8e8d708d60394171c66fcf6e768e9e80fb3c76,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,45000000,2184,
arbitrum,deposit,493799535,1786546180000,0x514bf56ed441ea6a920d76bc5e50669ee04a15c6b9b259a4aa9de41152205743,0xbb48553d0c9470eb429ba35acd350c4c242ee902,0xbb48553d0c9470eb429ba35acd350c4c242ee902,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,2000000,2184,
arbitrum,withdraw_final,493799703,1786546522000,0xcf0ee5d1a921f64cd841a5188c57062a3537e55a4ce12466ca14fb3d85226938,,,,,,206719643660845056
arbitrum,deposit,493801419,1786546650000,0xe19c6617f7500738a091f32cd6dd99a39d0051abef62e5e51d3c9d456bf2467f,0x7c46171d19f318203ed419d1bed4b5d33505997e,0x7c46171d19f318203ed419d1bed4b5d33505997e,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,27613085,2184,
arbitrum,deposit,493804307,1786547371000,0x74a1dc87ea7aecf144af84e572a6456e0e21b699371eabcf5717e6941ab834d9,0x37014c910ca3b3477fbf74378658587d09c56546,0x37014c910ca3b3477fbf74378658587d09c56546,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,19444624,2184,
arbitrum,withdraw_submit,493804576,1786547438000,0x385704f57408089c0bf827768576518640fd7765ad19df888125322fd4d76a50,,0xbb48553d0c9470eb429ba35acd350c4c242ee902,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1000000,,206719643660845056
arbitrum,deposit,493804990,1786547542000,0x0ad282764a83f608fda89cd71e8b9ce133e8d538eb07f8c21859428c42ed25e8,0x3f9920c88c5cb381c23b3d1a565fb7dc91ebf983,0x3f9920c88c5cb381c23b3d1a565fb7dc91ebf983,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,125311304,2184,
arbitrum,deposit,493809386,1786548640000,0x3f0857da9623ac0f2d46eace57c2a08137244194b74ade7dae9758b1eaf0b4a3,0x3b2c439a9997d0f06443f4ba44a3e4959c8854a8,0x3b2c439a9997d0f06443f4ba44a3e4959c8854a8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,100065742,2184,
arbitrum,withdraw_final,493811559,1786549482000,0x4843550b1b2516133a710cfaf9a8106cb4c45b6192823a89b5edb5c8ba00193e,,,,,,206927760587751424
arbitrum,deposit,493813644,1786549704000,0x6d7b868600ed6788a8f418e49185a75de240db55098921d4b9960a4cb64f8e63,0x634ceaa5abf564a6eaddb1e9966a7f2932f27319,0x634ceaa5abf564a6eaddb1e9966a7f2932f27319,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,12000000,2184,
arbitrum,deposit,493815987,1786550291000,0x30f5796085bda669661106689c1bb48c20c51c399a0893dd104ddbf012c333ce,0x1ef5de46f22a88a66d6b01d2ff6b721c6b5f3590,0x1ef5de46f22a88a66d6b01d2ff6b721c6b5f3590,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,14800000,2184,
arbitrum,withdraw_submit,493816574,1786550438000,0x44159cc39d13eb58566470ec8cbc7e58e1aa2cb8566f36438834db3fc7827a2b,,0x7d4a3298bda95f8a9228257bc24e1d80c8afcca8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,115577832,,206927760587751424
arbitrum,deposit,493818075,1786550815000,0xa6a165b4adc69db24267bfc5519e34b855665e46cef0df722f278dddcb35d254,0x8f3be5e6713dd26202bee3017e40d92b1942fd76,0x8f3be5e6713dd26202bee3017e40d92b1942fd76,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,6993096,2184,
arbitrum,deposit,493818784,1786550992000,0xb38eba806572b855d1eabb818095f70c4bd7823ce620d9c43243ae7ceac7eee3,0xa9c3a4024abdf5361e94a4f758515352325dcd33,0xa9c3a4024abdf5361e94a4f758515352325dcd33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,79000000,2184,
arbitrum,withdraw_final,493820437,1786551705000,0xf0dd7439feac8a98d51b74d02448acb37a13fc3e97955586c5ee42766931903a,,,,,,207077337143967744
arbitrum,deposit,493821544,1786551683000,0xb47e0d5ce516e6517ce781e1591b20f337c231aff0df35127c34a41f22f38662,0xc28a6898db7672cb645c5665b3092900aa5391b6,0xc28a6898db7672cb645c5665b3092900aa5391b6,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,207000000,2184,
arbitrum,withdraw_final,493822459,1786552213000,0x2d1b9e58d741a82dff3a70593d191afdc0c0a9ac3fa626de4ca48ff714218ce5,,,,,,207110709031469056
arbitrum,withdraw_submit,493825441,1786552658000,0x3ed2a8f20af0224e3c00804c976db8ea6a2b8550fc6da224af851ba114174525,,0x6fbe628b638bafe57b2f944f2fe4f7587ddf7446,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,79786595,,207077337143967744
arbitrum,withdraw_submit,493827353,1786553138000,0x283944ab052ff701c6c35303ed898e0d6b4de0ce17c77e1f7161aec5b2dfd815,,0xdddda6f358eaceb800c82d41ccc53676b5cc6f6c,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,104717747,,207110709031469056
arbitrum,deposit,493830163,1786553841000,0xcfcd16c4d92cb9521687465e4b98291395a906a167d73e38de737209ee43fa4e,0xbdbdeabcae1e56823fecfb4c8c994123d5b8d96f,0xbdbdeabcae1e56823fecfb4c8c994123d5b8d96f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10835800,2184,
arbitrum,deposit,493835129,1786555087000,0x50846d6f3f3d847d15c58e993f5a9b820c039cd5112cfb457c8daa814f6bc5c4,0x3256074c1319d249350b02451b9068a4a211e36d,0x3256074c1319d249350b02451b9068a4a211e36d,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,39900000,2184,
arbitrum,deposit,493853462,1786559693000,0xbc28b0a2971352d34035932156d3458f32c057cce12cc119af3fabb43687bb39,0xc06944c639387e5bd8eaef31ea71a885ef940050,0xc06944c639387e5bd8eaef31ea71a885ef940050,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,50000000,2184,
arbitrum,deposit,493853677,1786559748000,0x2451d76351ac2d62fdecddee2f3eab8444e3739a2961d5a26b95fe80b9be5eec,0x2164d6b2ef215a4f46912bdd18f27a25041ebe29,0x2164d6b2ef215a4f46912bdd18f27a25041ebe29,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,50000000,2184,
arbitrum,deposit,493864768,1786562541000,0xf0669ab14561773b95dd9d138740bebeb85ac3de4140f633a7395919cea10b91,0x00757438f320d3e53acc25b168361a9f7e66d17d,0x00757438f320d3e53acc25b168361a9f7e66d17d,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,210197773,2184,
arbitrum,deposit,493874697,1786565040000,0x622b225b8ee1fb4afa6890eec2077a98e50a4a747dabcbf86ac83acd86c4c5a9,0x4bcc65e69fd0a6712064ca5dcd9dc31c03ca4198,0x4bcc65e69fd0a6712064ca5dcd9dc31c03ca4198,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,20000000,2184,
